248:-1.0788489449769258 -3.42444705509115 1.8755074152722955 1.7412340492010117 0.578672026284039 -6.4127316158264875 2.2452141204848886 7.66034933924675 3.499117236584425 -0.32366432901471853
966:-1.8331613847985864 -2.144683823804371 6.843542210757732 11.218621853739023 -7.443548668175936 -6.24358962662518 1.6732733946410008 4.472640431544278 -8.535664757713675 -3.0664934758096933
1013:-3.348570493981242 3.585935135371983 4.536629483802244 3.583382982760668 -3.900868535041809 -3.625302702188492 -0.13428434170782566 1.9060350954532623 2.3281537741422653 -0.5666693262755871
1114:5.044369504088536 -7.566587679320946 18.259932739660144 7.489040204323828 -7.328383629675955 -38.59142996184528 8.366495912719984 -9.28489600023022 -29.303521851543337 -43.38021728768945
1729:-17.48361007636413 5.791813955816906 42.64615320065059 -3.9671768844127655 20.851905219256878 -51.4954664031975 59.79012564383447 1.2864877510000952 13.413348450092599 -8.942461251455825
2315:-1.5516055168118328 0.6986473576398566 1.04868143517524 20.89468454569578 -8.114965556189418 -8.005447286181152 5.218616410158575 11.447196322551463 -17.85214782017283 -19.965045819059014
2394:-5.237515549175441 3.376129562733695 0.09813235444016755 11.530627088621259 -1.111587032675743 -7.332403334788978 -2.4168672282248735 7.248926606029272 -6.569851387292147 -0.8228871114552021
3259:38.77200712845661 7.135011199046858 39.56036968808621 -13.097173580506933 12.750311700452585 -87.00703698163852 46.11342678871006 -25.215938977489714 4.931146086193621 -35.94822995917639
3295:-16.69833661429584 -0.7118887413525954 12.090890935854986 9.022162755951285 13.07650130521506 -22.633459658827633 17.961529810680076 22.489075313904323 -2.3265351997688413 -13.648196950322017
3717:-1.7674898216500878 -0.17832639440894127 0.4394266279414296 4.982810301706195 0.2781437262892723 -4.22923013754189 -3.802924480289221 5.671293258666992 0.13961916789412498 0.20426855236291885
4189:-8.735004434129223 -4.328521957795601 8.627210295991972 11.558591235429049 7.892549776472151 -11.199923197273165 -2.1861295104026794 6.353017102053855 -2.8094435073435307 -5.547800621483475
